Date_Of_Stop,work_zone,vehicle_type,vehicle_year,vehicle_color,race,gender,driver_state,speed,speed_limit,speed_over,percentage_over_limit,hour_of_day
12/28/2017,No,02 - Automobile,2001,"GREEN, DK",BLACK,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,2001,"GREEN, DK",BLACK,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,54,35,19,54.28571,8
12/28/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,44,35,9,25.71429,9
12/28/2017,No,05 - Light Duty Truck,2010,"BLUE, LIGHT",WHITE,M,VA,44,35,9,25.71429,9
12/28/2017,No,02 - Automobile,2004,WHITE,HISPANIC,M,MD,44,35,9,25.71429,10
12/28/2017,No,02 - Automobile,2004,WHITE,HISPANIC,M,MD,44,35,9,25.71429,10
12/28/2017,No,02 - Automobile,2011,GRAY,BLACK,F,MD,44,35,9,25.71429,14
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,M,MD,61,35,26,74.28571,10
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,M,MD,62,35,27,77.14286,13
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,M,MD,63,45,18,40,21
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,M,MD,60,45,15,33.33333,21
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,M,MD,61,45,16,35.55556,22
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,68,45,23,51.11111,22
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,60,45,15,33.33333,22
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,60,45,15,33.33333,22
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,62,45,17,37.77778,22
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,70,50,20,40,22
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,64,55,9,16.36364,14
12/28/2017,No,02 - Automobile,2008,SILVER,ASIAN,M,MD,60,45,15,33.33333,23
12/28/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,50,35,15,42.85714,8
12/28/2017,No,02 - Automobile,2015,SILVER,WHITE,F,MD,67,35,32,91.42857,8
12/28/2017,No,02 - Automobile,2015,SILVER,WHITE,F,MD,60,35,25,71.42857,9
12/28/2017,No,02 - Automobile,2015,SILVER,WHITE,F,MD,79,55,24,43.63636,17
12/28/2017,No,06 - Heavy Duty Truck,2011,BLUE,BLACK,M,MD,59,50,9,18,15
12/28/2017,No,02 - Automobile,2013,BLACK,WHITE,M,CT,64,50,14,28,15
12/28/2017,No,06 - Heavy Duty Truck,2011,BLUE,BLACK,M,MD,64,50,14,28,16
12/28/2017,No,05 - Light Duty Truck,2015,WHITE,BLACK,M,MD,59,50,9,18,16
12/28/2017,No,02 - Automobile,2016,GRAY,WHITE,F,MD,65,45,20,44.44444,22
12/28/2017,No,02 - Automobile,2010,WHITE,OTHER,M,MD,74,55,19,34.54545,10
12/28/2017,No,02 - Automobile,2010,WHITE,OTHER,M,MD,46,30,16,53.33333,0
12/28/2017,No,02 - Automobile,2000,BLUE,BLACK,M,MD,90,55,35,63.63636,11
12/28/2017,No,02 - Automobile,2005,WHITE,BLACK,F,MD,75,55,20,36.36364,20
12/28/2017,No,01 - Motorcycle,2007,"GREEN, LGT",WHITE,F,MD,39,30,9,30,16
12/28/2017,No,01 - Motorcycle,2007,"GREEN, LGT",WHITE,F,MD,57,35,22,62.85714,6
12/28/2017,No,02 - Automobile,2004,GRAY,BLACK,M,MD,44,35,9,25.71429,7
12/28/2017,No,01 - Motorcycle,2007,"GREEN, LGT",WHITE,F,MD,44,35,9,25.71429,7
12/28/2017,No,01 - Motorcycle,2007,"GREEN, LGT",WHITE,F,MD,44,35,9,25.71429,7
12/28/2017,No,01 - Motorcycle,2007,"GREEN, LGT",WHITE,F,MD,44,35,9,25.71429,7
12/28/2017,No,01 - Motorcycle,2007,"GREEN, LGT",WHITE,F,MD,54,35,19,54.28571,7
12/28/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,44,35,9,25.71429,7
12/28/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,44,35,9,25.71429,7
12/28/2017,No,02 - Automobile,2014,WHITE,HISPANIC,F,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,1996,"GREEN, LGT",HISPANIC,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,1996,"GREEN, LGT",HISPANIC,M,MD,44,35,9,25.71429,8
12/28/2017,No,05 - Light Duty Truck,2016,WHITE,HISPANIC,M,MD,58,35,23,65.71429,8
12/28/2017,No,05 - Light Duty Truck,2016,WHITE,HISPANIC,M,MD,61,35,26,74.28571,8
12/28/2017,No,05 - Light Duty Truck,2016,WHITE,HISPANIC,M,MD,55,40,15,37.5,9
12/28/2017,No,02 - Automobile,2005,RED,BLACK,M,MD,61,40,21,52.5,9
12/28/2017,No,02 - Automobile,1997,WHITE,BLACK,M,MD,55,40,15,37.5,9
12/28/2017,No,02 - Automobile,1997,WHITE,BLACK,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,2008,"BLUE, LIGHT",HISPANIC,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,2004,WHITE,WHITE,F,MD,60,35,25,71.42857,8
12/28/2017,No,02 - Automobile,2005,GRAY,HISPANIC,M,DC,44,35,9,25.71429,9
12/28/2017,No,02 - Automobile,2005,GRAY,HISPANIC,M,DC,44,35,9,25.71429,9
12/28/2017,No,02 - Automobile,2004,"GREEN, DK",BLACK,M,MD,62,40,22,55,9
12/28/2017,No,02 - Automobile,2004,"GREEN, DK",BLACK,M,MD,69,40,29,72.5,9
12/28/2017,No,02 - Automobile,2004,"GREEN, DK",BLACK,M,MD,59,40,19,47.5,9
12/28/2017,No,02 - Automobile,2004,"GREEN, DK",BLACK,M,MD,61,40,21,52.5,10
12/28/2017,No,02 - Automobile,2004,"GREEN, DK",BLACK,M,MD,76,40,36,90,10
12/28/2017,No,02 - Automobile,2004,"GREEN, DK",BLACK,M,MD,57,40,17,42.5,11
12/28/2017,No,02 - Automobile,2013,BLUE,WHITE,M,VA,59,40,19,47.5,11
12/28/2017,No,02 - Automobile,2013,BLUE,WHITE,M,VA,51,30,21,70,17
12/28/2017,No,02 - Automobile,2004,"BLUE, DARK",BLACK,M,MD,47,30,17,56.66667,17
12/28/2017,No,02 - Automobile,2004,"BLUE, DARK",BLACK,M,MD,48,30,18,60,18
12/28/2017,No,02 - Automobile,2004,"BLUE, DARK",BLACK,M,MD,50,30,20,66.66667,18
12/28/2017,No,02 - Automobile,2007,SILVER,OTHER,F,MD,50,30,20,66.66667,18
12/28/2017,No,02 - Automobile,2007,SILVER,OTHER,F,MD,45,30,15,50,18
12/28/2017,No,02 - Automobile,2007,SILVER,OTHER,F,MD,45,25,20,80,22
12/28/2017,No,02 - Automobile,2007,SILVER,OTHER,F,MD,68,40,28,70,7
12/28/2017,No,02 - Automobile,2007,SILVER,OTHER,F,MD,75,50,25,50,7
12/28/2017,No,02 - Automobile,2003,BLACK,OTHER,M,MD,51,30,21,70,10
12/28/2017,No,02 - Automobile,2003,BLACK,OTHER,M,MD,55,40,15,37.5,11
12/28/2017,No,02 - Automobile,2013,SILVER,BLACK,F,DC,65,50,15,30,12
12/28/2017,No,02 - Automobile,2013,SILVER,BLACK,F,DC,65,40,25,62.5,1
12/28/2017,No,02 - Automobile,2010,GRAY,WHITE,F,MD,39,30,9,30,13
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,39,30,9,30,13
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,39,30,9,30,13
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,39,30,9,30,16
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,56,40,16,40,11
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,59,35,24,68.57143,20
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,45,35,10,28.57143,0
12/28/2017,No,05 - Light Duty Truck,2002,GREEN,HISPANIC,M,MD,49,40,9,22.5,8
12/28/2017,No,02 - Automobile,2002,RED,WHITE,M,MD,75,55,20,36.36364,14
12/28/2017,No,02 - Automobile,2004,GOLD,ASIAN,F,MD,80,60,20,33.33333,10
12/28/2017,No,02 - Automobile,2004,GOLD,ASIAN,F,MD,60,45,15,33.33333,4
12/28/2017,No,02 - Automobile,2006,GRAY,ASIAN,M,MD,44,35,9,25.71429,10
12/28/2017,No,29 - Unknown,,N/A,BLACK,F,MD,34,25,9,36,6
12/28/2017,No,29 - Unknown,,N/A,BLACK,F,MD,34,25,9,36,7
12/28/2017,No,02 - Automobile,1998,RED,HISPANIC,M,MD,34,25,9,36,7
12/28/2017,No,02 - Automobile,1998,RED,HISPANIC,M,MD,34,25,9,36,7
12/28/2017,No,02 - Automobile,2005,WHITE,HISPANIC,M,MD,49,40,9,22.5,7
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,49,40,9,22.5,7
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,78,55,23,41.81818,1
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,44,35,9,25.71429,13
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,44,35,9,25.71429,13
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,44,35,9,25.71429,13
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,44,35,9,25.71429,14
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,44,35,9,25.71429,14
12/28/2017,No,02 - Automobile,2003,WHITE,OTHER,M,MD,56,35,21,60,14
12/28/2017,No,02 - Automobile,2002,SILVER,BLACK,F,DC,60,40,20,50,19
12/28/2017,No,02 - Automobile,2011,SILVER,OTHER,F,MD,88,55,33,60,5
12/28/2017,No,02 - Automobile,2015,BLACK,BLACK,F,DC,49,40,9,22.5,8
12/28/2017,No,02 - Automobile,2014,BLACK,ASIAN,M,DC,49,40,9,22.5,8
12/28/2017,No,02 - Automobile,2012,SILVER,WHITE,F,MD,49,40,9,22.5,9
12/28/2017,No,02 - Automobile,2000,TAN,ASIAN,M,MD,49,40,9,22.5,9
12/28/2017,No,02 - Automobile,2016,SILVER,BLACK,M,MD,60,30,30,100,12
12/28/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,39,30,9,30,13
12/28/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,50,35,15,42.85714,23
12/28/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,54,45,9,20,20
12/28/2017,No,02 - Automobile,2010,"BLUE, DARK",WHITE,M,MD,65,55,10,18.18182,9
12/28/2017,No,02 - Automobile,1999,WHITE,HISPANIC,M,MD,52,35,17,48.57143,23
12/28/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,64,55,9,16.36364,23
12/28/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,60,45,15,33.33333,3
12/28/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,80,55,25,45.45455,3
12/28/2017,No,02 - Automobile,2003,BLACK,HISPANIC,M,MD,80,35,45,128.57143,22
12/28/2017,No,02 - Automobile,2003,BLACK,HISPANIC,M,MD,58,35,23,65.71429,11
12/28/2017,No,02 - Automobile,2003,BLACK,HISPANIC,M,MD,40,35,5,14.28571,12
12/28/2017,No,02 - Automobile,2003,BLACK,HISPANIC,M,MD,64,55,9,16.36364,0
12/28/2017,No,02 - Automobile,2001,"GREEN, LGT",HISPANIC,M,MD,103,55,48,87.27273,1
12/28/2017,No,02 - Automobile,2001,"GREEN, LGT",HISPANIC,M,MD,44,35,9,25.71429,11
12/28/2017,No,02 - Automobile,2001,"GREEN, LGT",HISPANIC,M,MD,49,40,9,22.5,12
12/28/2017,No,02 - Automobile,2001,"GREEN, LGT",HISPANIC,M,MD,49,40,9,22.5,12
12/28/2017,No,02 - Automobile,2004,BLACK,WHITE,M,MD,56,30,26,86.66667,10
12/28/2017,No,02 - Automobile,2005,SILVER,OTHER,F,MD,59,30,29,96.66667,10
12/28/2017,No,02 - Automobile,2005,SILVER,OTHER,F,MD,53,30,23,76.66667,10
12/28/2017,No,02 - Automobile,2005,SILVER,ASIAN,F,MD,46,30,16,53.33333,11
12/28/2017,No,02 - Automobile,2005,SILVER,ASIAN,F,MD,48,30,18,60,13
12/28/2017,No,02 - Automobile,2009,BLACK,HISPANIC,M,MD,46,30,16,53.33333,13
12/28/2017,No,02 - Automobile,2009,BLACK,HISPANIC,M,MD,39,30,9,30,9
12/28/2017,No,28 - Other,2007,BLACK,WHITE,F,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2007,RED,BLACK,F,MD,82,55,27,49.09091,7
12/28/2017,No,02 - Automobile,2007,RED,BLACK,F,MD,62,40,22,55,9
12/28/2017,No,02 - Automobile,2014,WHITE,ASIAN,F,MD,57,40,17,42.5,14
12/28/2017,No,02 - Automobile,2005,GRAY,OTHER,F,MD,57,40,17,42.5,14
12/28/2017,No,02 - Automobile,2017,GRAY,BLACK,F,MD,58,40,18,45,14
12/28/2017,No,02 - Automobile,2005,SILVER,HISPANIC,M,MD,39,30,9,30,5
12/28/2017,No,02 - Automobile,2006,SILVER,HISPANIC,F,MD,39,30,9,30,5
12/28/2017,No,02 - Automobile,2007,BLACK,BLACK,F,MD,39,30,9,30,6
12/28/2017,No,02 - Automobile,2007,BLACK,BLACK,F,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2007,BLACK,BLACK,F,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2013,WHITE,WHITE,M,MD,39,30,9,30,10
12/28/2017,No,02 - Automobile,2013,WHITE,WHITE,M,MD,86,55,31,56.36364,21
12/28/2017,No,02 - Automobile,2016,GRAY,WHITE,F,MD,75,50,25,50,0
12/28/2017,No,02 - Automobile,2005,BLACK,BLACK,M,MD,55,35,20,57.14286,13
12/28/2017,No,02 - Automobile,2005,BLACK,BLACK,M,MD,52,35,17,48.57143,9
12/28/2017,No,02 - Automobile,2001,"BLUE, DARK",WHITE,M,MD,51,35,16,45.71429,9
12/28/2017,No,02 - Automobile,2001,"BLUE, DARK",WHITE,M,MD,65,35,30,85.71429,9
12/28/2017,No,02 - Automobile,2006,BLUE,HISPANIC,M,MD,52,35,17,48.57143,23
12/28/2017,No,02 - Automobile,2009,GRAY,WHITE,F,MD,65,45,20,44.44444,22
12/28/2017,No,02 - Automobile,2015,GRAY,HISPANIC,M,MD,82,55,27,49.09091,5
12/28/2017,No,02 - Automobile,2018,WHITE,HISPANIC,M,MD,54,45,9,20,8
12/28/2017,No,02 - Automobile,2018,WHITE,HISPANIC,M,MD,59,50,9,18,0
12/28/2017,No,02 - Automobile,2008,GRAY,HISPANIC,M,MD,64,55,9,16.36364,1
12/28/2017,No,02 - Automobile,2008,GRAY,HISPANIC,M,MD,74,55,19,34.54545,8
12/28/2017,No,02 - Automobile,2005,RED,HISPANIC,F,MD,49,40,9,22.5,8
12/28/2017,No,02 - Automobile,1998,BROWN,HISPANIC,F,MD,49,40,9,22.5,8
12/28/2017,No,02 - Automobile,2007,GRAY,BLACK,F,MD,105,35,70,200,2
12/28/2017,No,02 - Automobile,2007,GRAY,BLACK,F,MD,80,55,25,45.45455,2
12/28/2017,No,02 - Automobile,2007,GRAY,BLACK,F,MD,44,35,9,25.71429,15
12/28/2017,No,02 - Automobile,2007,GRAY,BLACK,F,MD,54,35,19,54.28571,15
12/28/2017,No,02 - Automobile,2013,GRAY,OTHER,U,OH,39,30,9,30,16
12/28/2017,No,02 - Automobile,2008,GRAY,OTHER,M,MD,39,30,9,30,17
12/28/2017,No,02 - Automobile,2008,GRAY,OTHER,M,MD,56,30,26,86.66667,17
12/28/2017,No,02 - Automobile,2008,GRAY,OTHER,M,MD,39,30,9,30,5
12/28/2017,No,02 - Automobile,2008,GRAY,OTHER,M,MD,39,30,9,30,6
12/28/2017,No,02 - Automobile,2014,BLUE,BLACK,F,MD,65,45,20,44.44444,17
12/28/2017,No,02 - Automobile,1999,GRAY,ASIAN,M,MD,49,40,9,22.5,11
12/28/2017,No,02 - Automobile,2010,GRAY,BLACK,F,MD,39,30,9,30,8
12/28/2017,No,02 - Automobile,2005,WHITE,WHITE,F,MD,39,30,9,30,8
12/28/2017,No,02 - Automobile,2007,SILVER,OTHER,F,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2017,GREEN,HISPANIC,F,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2001,SILVER,WHITE,F,MD,39,30,9,30,11
12/28/2017,No,02 - Automobile,2001,SILVER,WHITE,F,MD,60,35,25,71.42857,13
12/28/2017,No,02 - Automobile,2005,BLUE,HISPANIC,M,MD,74,55,19,34.54545,23
12/28/2017,No,02 - Automobile,2007,"BLUE, DARK",HISPANIC,M,MD,51,35,16,45.71429,20
12/28/2017,No,02 - Automobile,2007,"BLUE, DARK",HISPANIC,M,MD,45,30,15,50,9
12/28/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,50,30,20,66.66667,17
12/28/2017,No,02 - Automobile,2009,SILVER,BLACK,F,MD,46,30,16,53.33333,19
12/28/2017,No,02 - Automobile,2017,BLACK,HISPANIC,F,MD,39,30,9,30,21
12/28/2017,No,02 - Automobile,1996,GRAY,HISPANIC,M,MD,49,40,9,22.5,8
12/28/2017,No,02 - Automobile,2002,RED,HISPANIC,F,MD,39,30,9,30,14
12/28/2017,No,06 - Heavy Duty Truck,1992,WHITE,HISPANIC,M,MD,95,55,40,72.72727,0
12/28/2017,No,02 - Automobile,2006,GRAY,HISPANIC,M,MD,54,45,9,20,16
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,44,35,9,25.71429,20
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,39,30,9,30,19
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,56,40,16,40,16
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,58,40,18,45,16
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,70,55,15,27.27273,17
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,80,60,20,33.33333,20
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,51,30,21,70,19
12/28/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,48,30,18,60,21
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,40,25,15,60,22
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,60,40,20,50,17
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,57,40,17,42.5,18
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,75,55,20,36.36364,14
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,60,40,20,50,23
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,58,40,18,45,17
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,59,40,19,47.5,18
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,49,40,9,22.5,11
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,49,40,9,22.5,21
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,52,35,17,48.57143,18
12/28/2017,No,02 - Automobile,2010,SILVER,WHITE,M,MI,53,35,18,51.42857,18
12/28/2017,No,02 - Automobile,1998,BRONZE,WHITE,M,MD,57,30,27,90,19
12/28/2017,No,02 - Automobile,2006,SILVER,ASIAN,M,MD,59,35,24,68.57143,13
12/28/2017,No,02 - Automobile,2007,GRAY,WHITE,M,NH,59,35,24,68.57143,13
12/28/2017,No,02 - Automobile,2007,GRAY,WHITE,M,NH,49,30,19,63.33333,18
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,61,35,26,74.28571,8
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,65,35,30,85.71429,8
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,55,35,20,57.14286,9
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,55,35,20,57.14286,9
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,51,35,16,45.71429,22
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,68,40,28,70,22
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,39,30,9,30,18
12/28/2017,No,02 - Automobile,2010,GRAY,BLACK,F,MD,48,30,18,60,18
12/28/2017,No,02 - Automobile,2010,GRAY,BLACK,F,MD,46,30,16,53.33333,18
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,46,30,16,53.33333,19
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,52,30,22,73.33333,19
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,49,30,19,63.33333,19
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,62,45,17,37.77778,4
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,39,30,9,30,18
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,39,30,9,30,18
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,39,30,9,30,18
12/28/2017,No,02 - Automobile,2014,RED,HISPANIC,M,PA,39,30,9,30,18
12/28/2017,No,02 - Automobile,1998,GOLD,WHITE,M,MD,39,30,9,30,19
12/28/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,39,30,9,30,19
12/28/2017,No,02 - Automobile,1998,GOLD,WHITE,M,MD,39,30,9,30,19
12/28/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,78,55,23,41.81818,13
12/28/2017,No,02 - Automobile,1998,GOLD,WHITE,M,MD,44,35,9,25.71429,9
12/28/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,44,35,9,25.71429,9
12/28/2017,No,02 - Automobile,1998,GOLD,WHITE,M,MD,39,30,9,30,11
12/28/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,39,30,9,30,11
12/28/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,45,35,10,28.57143,15
12/28/2017,No,02 - Automobile,2014,RED,WHITE,F,MD,49,40,9,22.5,9
12/28/2017,No,02 - Automobile,2006,BLACK,WHITE,M,MD,44,35,9,25.71429,11
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,44,35,9,25.71429,12
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,44,35,9,25.71429,12
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,44,35,9,25.71429,12
12/28/2017,No,02 - Automobile,2009,GRAY,BLACK,M,MD,53,30,23,76.66667,10
12/28/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,55,30,25,83.33333,10
12/28/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,44,35,9,25.71429,7
12/28/2017,No,02 - Automobile,2007,SILVER,BLACK,M,MD,54,35,19,54.28571,7
12/28/2017,No,02 - Automobile,2016,BLACK,WHITE,M,MD,44,35,9,25.71429,8
12/28/2017,No,02 - Automobile,2011,RED,BLACK,M,MD,44,35,9,25.71429,9
12/28/2017,No,02 - Automobile,2011,RED,BLACK,M,MD,44,35,9,25.71429,10
12/28/2017,No,02 - Automobile,2013,BLACK,WHITE,M,MD,44,35,9,25.71429,10
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,F,MD,44,35,9,25.71429,10
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,F,MD,54,35,19,54.28571,10
12/28/2017,No,02 - Automobile,2006,SILVER,BLACK,M,MD,44,35,9,25.71429,11
12/28/2017,No,02 - Automobile,2006,SILVER,BLACK,M,MD,44,35,9,25.71429,11
12/28/2017,No,02 - Automobile,2015,BLACK,BLACK,M,MD,53,40,13,32.5,11
12/28/2017,No,02 - Automobile,2015,BLACK,BLACK,M,MD,72,50,22,44,11
12/28/2017,No,02 - Automobile,2015,BLACK,BLACK,M,MD,62,40,22,55,14
12/28/2017,No,02 - Automobile,2015,BLACK,BLACK,M,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2013,GOLD,BLACK,F,MD,39,30,9,30,10
12/28/2017,No,02 - Automobile,2004,WHITE,HISPANIC,M,MD,49,30,19,63.33333,18
12/28/2017,No,02 - Automobile,2004,WHITE,HISPANIC,M,MD,45,30,15,50,18
12/28/2017,No,02 - Automobile,1999,GOLD,WHITE,M,MD,47,30,17,56.66667,18
12/28/2017,No,02 - Automobile,2016,BLACK,WHITE,M,MD,45,30,15,50,18
12/28/2017,No,02 - Automobile,2016,BLACK,WHITE,M,MD,50,30,20,66.66667,19
12/28/2017,No,02 - Automobile,2015,BLACK,ASIAN,M,MD,45,30,15,50,19
12/28/2017,No,02 - Automobile,2008,SILVER,BLACK,M,MD,45,30,15,50,19
12/28/2017,No,02 - Automobile,2008,GOLD,WHITE,F,MD,70,50,20,40,2
12/28/2017,No,02 - Automobile,2008,SILVER,BLACK,M,MD,55,35,20,57.14286,9
12/28/2017,No,02 - Automobile,2008,SILVER,BLACK,M,MD,71,35,36,102.85714,23
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,57,35,22,62.85714,23
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,47,35,12,34.28571,0
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,39,30,9,30,20
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,59,40,19,47.5,23
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,59,40,19,47.5,0
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,39,30,9,30,10
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,63,45,18,40,2
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,74,45,29,64.44444,2
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,49,30,19,63.33333,12
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,52,40,12,30,10
12/28/2017,No,02 - Automobile,2001,WHITE,HISPANIC,M,MD,74,55,19,34.54545,12
12/28/2017,No,02 - Automobile,2012,SILVER,BLACK,M,MD,64,55,9,16.36364,14
12/28/2017,No,02 - Automobile,2012,SILVER,BLACK,M,MD,64,55,9,16.36364,14
12/28/2017,No,02 - Automobile,2016,SILVER,BLACK,M,MD,44,35,9,25.71429,18
12/28/2017,No,02 - Automobile,2017,SILVER,BLACK,M,MD,59,35,24,68.57143,18
12/28/2017,No,02 - Automobile,2016,RED,BLACK,M,MD,56,35,21,60,19
12/28/2017,No,02 - Automobile,2016,RED,BLACK,M,MD,44,35,9,25.71429,19
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,57,35,22,62.85714,19
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,48,30,18,60,9
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,39,30,9,30,9
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,54,45,9,20,10
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,74,45,29,64.44444,10
12/28/2017,No,02 - Automobile,2002,BLACK,BLACK,F,MD,54,45,9,20,11
12/28/2017,No,02 - Automobile,2016,BLACK,BLACK,F,DC,40,30,10,33.33333,16
